name,offset,inferred_end,inferred_size,module_index,kind,cfg_min,cfg_end,reachable_instructions,status,foreign_entry_edges,shared_tail_edges,unresolved_edges
Print_Formatted_Paragraph_To_Bitmap_,998370,998401,31,124,4,998370,998401,14,matches,0,0,0
Set_Paragraph_User_Call_,998401,998407,6,124,4,998401,998407,2,matches,0,0,0
Set_Paragraph_String_Pointer_,998407,998435,28,124,4,998407,998435,9,matches,0,0,0
Set_Paragraph_Integer_Pointer_,998435,998463,28,124,4,998435,998463,9,matches,0,0,0
Set_Paragraph_Uint_Pointer_,998463,998491,28,124,4,998463,998491,9,matches,0,0,0
Set_Paragraph_Sint_Pointer_,998491,998519,28,124,4,998491,998519,9,matches,0,0,0
Set_Paragraph_Char_Pointer_,998519,998547,28,124,4,998519,998547,9,matches,0,0,0
Set_Paragraph_Schar_Pointer_,998547,998575,28,124,4,998547,998575,9,matches,0,0,0
Get_Formatted_Paragraph_Max_Height_,998575,998614,39,124,4,998575,998614,16,matches,0,0,0
Get_Formatted_Paragraph_Max_Width_,998614,998653,39,124,4,998614,998653,15,matches,0,0,0
Get_Last_Formatted_Paragraph_Max_Height_,998653,998668,15,124,4,998653,998668,4,matches,0,0,0
Get_Last_Formatted_Paragraph_Max_Width_,998668,998683,15,124,4,998668,998683,4,matches,0,0,0
Initialize_Formatted_Paragraph_System_,998683,998739,56,124,4,998683,998739,19,matches,0,0,0
_Print_Formatted_Paragraph_,998739,999261,522,124,5,998739,999261,69,matches+unresolved,0,0,1
Process_Paragraph_Text_,999261,999745,484,124,5,999261,999745,109,matches+unresolved,0,0,2
Add_Character_To_Line_,999745,999867,122,124,5,999745,999867,37,matches,0,0,0
Return_To_Last_Break_,999867,1000082,215,124,5,999867,1000082,60,matches,0,2,0
Record_Break_Position_,1000082,1000368,286,124,5,1000082,1000332,78,shorter,0,0,0
Process_Command_,1000368,1001050,682,124,5,1000368,1001050,165,matches+unresolved,0,0,2
Quit_Context_,1001050,1001166,116,124,5,1001050,1001166,46,matches,0,0,0
Quit_Paragraph_,1001166,1001215,49,124,5,1001166,1001215,18,matches,0,0,0
Set_Justification_,1001215,1001356,141,124,5,1001215,1001356,37,matches,0,0,0
Complete_Line_,1001356,1001429,73,124,5,1001356,1001429,24,matches,0,0,0
Complete_Line_Data_,1001429,1001599,170,124,5,1001429,1001599,47,matches,0,0,0
Paragraph_HT_,1001599,1001644,45,124,5,1001596,1001624,11,shorter+unresolved,0,0,1
Paragraph_CRFF_,1001644,1001727,83,124,5,1001644,1001727,34,matches,0,0,0
Paragraph_VT_,1001727,1001806,79,124,5,1001727,1001806,33,matches,0,0,0
Vertical_Move_,1001806,1001883,77,124,5,1001806,1001883,33,matches,0,0,0
Reset_Font_Spacing_,1001883,1001947,64,124,5,1001883,1001906,6,shorter+unresolved,0,0,1
Reset_Font_Spacing_Width_,1001947,1001973,26,124,5,1001947,1001966,5,shorter+unresolved,0,0,1
Reset_Font_LF_,1001973,1002020,47,124,5,1001973,1001989,4,shorter+unresolved,0,0,1
Reset_Paramaters_,1002020,1002287,267,124,5,1002020,1002287,61,matches+unresolved,0,0,4
Reset_Paragraph_Variables_,1002287,1002347,60,124,5,1002287,1002347,20,matches+unresolved,0,0,1
Reset_A_Paragraph_Variable_,1002347,1002396,49,124,5,1002347,1002396,14,matches+unresolved,0,0,1
Set_Paragraph_Variable_Pointer_,1002396,1002423,27,124,5,1002396,1002423,9,matches,0,0,0
Set_Current_Colors_,1002423,1002455,32,124,5,1002423,1002455,12,matches,0,0,0
Set_Current_Style_,1002455,1002540,85,124,5,1002455,1002540,30,matches,0,0,0
Test_Item_,1002540,1002983,443,124,5,1002540,1002983,143,matches,0,0,0
Set_Value_,1002983,1003289,306,124,5,1002983,1003289,85,matches+unresolved,0,0,2
Get_Next_Item_Value_,1003289,1003320,31,124,5,1003289,1003320,12,matches,0,0,0
Get_Item_Value_Set_Plural_,1003320,1003370,50,124,5,1003320,1003346,10,shorter,0,0,0
Get_Item_Value_,1003370,1003499,129,124,5,1003370,1003475,40,shorter,0,0,0
Set_Item_Value_,1003499,1003657,158,124,5,1003499,1003577,29,shorter,0,0,0
Insert_Item_,1003657,1004506,849,124,5,1003657,1003689,12,shorter+unresolved,0,0,1
Insert_Next_Argument_String_,1004506,1004571,65,124,5,1004506,1004571,26,matches,0,0,0
Insert_Argument_String_,1004571,1004619,48,124,5,1004571,1004619,17,matches,0,0,0
Get_Insert_Argument_Next_,1004619,1004727,108,124,5,1004619,1004727,45,matches,0,0,0
Skip_Arg_Insert_A_String_,1004727,1004769,42,124,5,1004727,1004769,17,matches,0,0,0
Insert_A_String_,1004769,1004808,39,124,5,1004769,1004808,16,matches,0,0,0
Previous_Nesting_Level_,1004808,1004851,43,124,5,1004808,1004851,17,matches,0,0,0
Process_Function_,1004851,1005982,1131,124,4,1000325,1005943,343,shorter+unresolved,0,0,2
Get_Function_Argument_,1005982,1006124,142,124,4,1005982,1006124,57,matches,0,0,0
FN_Set_Font_,1006124,1006372,248,124,5,1006124,1006372,17,matches+unresolved,0,0,1
FN_Superscript_,1006372,1006496,124,124,5,1006372,1006496,41,matches+unresolved,0,0,1
FN_Set_Variable_,1006496,1006587,91,124,5,1006496,1006587,20,matches+unresolved,0,0,1
FN_Set_Tabs_,1006587,1006691,104,124,5,1006587,1006601,3,shorter+unresolved,0,0,1
FN_Set_X_Pos_,1006691,1006756,65,124,5,1006691,1006756,22,matches,0,0,0
FN_Set_Y_Pos_,1006756,1006855,99,124,5,1006756,1006855,35,matches,0,0,0
FN_Set_H_Spacing_,1006855,1006903,48,124,5,1006855,1006903,18,matches,0,0,0
FN_Set_Space_Size_,1006903,1006964,61,124,5,1006849,1006964,23,matches,0,1,0
FN_Set_V_Spacing_,1006964,1007020,56,124,5,1006964,1007020,23,matches,0,0,0
FN_Set_FF_Size_,1007020,1007087,67,124,5,1007020,1007087,26,matches,0,0,0
FN_Set_Margins_,1007087,1007257,170,124,5,1007087,1007257,56,matches,0,0,0
FN_Set_Indent_,1007257,1007324,67,124,5,1007080,1007324,25,matches,0,1,0
FN_Set_Origin_,1007324,1007497,173,124,5,1007324,1007497,50,matches,0,0,0
FN_User_Call_,1007497,1007593,96,124,5,1006899,1007593,29,matches+unresolved,0,0,1
Justify_Line_,1007593,1007699,106,124,5,1007593,1007699,46,matches,0,0,0
_Justify_Line_Fully_,1007699,1007985,286,124,5,1000325,1007970,89,shorter+unresolved,0,0,1
Print_Line_,1007985,1009595,1610,124,5,1000325,1008448,132,shorter+unresolved,0,0,2
_Comp_Tabs_,1009595,1009604,9,124,5,1009595,1009604,4,matches,0,0,0
Sort_Tabs_,1009604,1009648,44,124,5,1009604,1009614,4,shorter+unresolved,0,0,1
Get_Current_Color_Set_,1009648,1009727,79,124,5,1009648,1009727,41,matches,0,0,0
Initialize_Line_Start_,1009727,1009774,47,124,5,1009727,1009774,9,matches,0,0,0
Pick_Font_Color_,1009774,1009804,30,124,5,1009774,1009804,10,matches,3,0,0
Pick_Font_Number_,1009804,1009905,101,124,5,1009804,1009905,41,matches,0,0,0
Update_Max_Min_Values_,1009905,1010158,253,124,5,1009905,1010158,60,matches+unresolved,0,0,2
Set_Max_Min_X_,1010158,1010231,73,124,5,1010158,1010231,20,matches+unresolved,0,0,1
Set_Max_Min_Y_,1010231,1010286,55,124,5,1010231,1010267,9,shorter+unresolved,0,0,1
Reset_Max_Min_Values_,1010286,1010333,47,124,5,1010286,1010299,3,shorter+unresolved,0,0,1
Set_Para_Y2_,1010333,1010359,26,124,5,1010333,1010359,8,matches,0,0,0
Skip_Spaces_,1010359,1010384,25,124,5,1010359,1010384,13,matches,0,0,0
Legalize_Paragraph_Y_,1010384,1010419,35,124,5,1010384,1010419,15,matches,0,0,0
Set_Line_Limits_,1010419,1010860,441,124,5,1010419,1010523,25,shorter+unresolved,0,0,1
Info_Screen_,1010860,1011866,1006,125,4,1010860,1010949,21,shorter+unresolved,0,0,1
Draw_Maint_Income_Chart_,1011866,1012244,378,125,5,1011866,1012220,100,shorter,0,0,0
Build_Maint_Chart_Bitmaps_,1012244,1013163,919,125,5,1012244,1013163,250,matches,0,0,0
Initialize_Maintenance_Values_,1013163,1013358,195,125,5,1013163,1013358,50,matches+unresolved,0,0,1
Draw_The_History_Graph_,1013358,1013929,571,125,4,1013358,1013384,10,shorter+unresolved,0,0,1
Get_Plyr_Hist_Btns_,1013929,1013997,68,125,5,1013929,1013968,11,shorter+unresolved,0,0,1
Set_Plyr_Hist_Btns_,1013997,1014092,95,125,5,1013997,1014092,31,matches,0,0,0
Draw_Histories_,1014092,1015131,1039,125,5,1014092,1014135,14,shorter+unresolved,0,0,1
Smooth_History_Data_,1015131,1015274,143,125,4,1015131,1015274,64,matches,0,0,0
Display_Graphed_Players_Names_,1015274,1015445,171,125,4,1015274,1015300,9,shorter+unresolved,0,0,1
History_Subscreen_,1015445,1015848,403,125,5,1015445,1015559,29,shorter+unresolved,0,0,1
Draw_History_Subscreen_,1015848,1015849,1,125,5,1015848,1015849,1,matches,0,0,0
Print_Tech_Review_Item_,1015849,1015895,46,125,4,1015849,1015895,17,matches,0,0,0
Tech_Review_Subscreen_,1015895,1015923,28,125,5,1015895,1015923,8,matches,0,0,0
_Tech_Review_Subscreen_,1015923,1017130,1207,125,4,1015923,1015978,19,shorter+unresolved,0,0,1
Draw_Tech_Review_Subscreen_,1017130,1017361,231,125,5,1017130,1017361,57,matches,0,0,0
Init_Tech_Review_List_,1017361,1017558,197,125,4,1017361,1017558,47,matches+unresolved,0,1,1
Print_Player_Specials_To_Bitmap_,1017558,1018016,458,125,5,1013153,1018016,161,matches,0,1,0
Race_Statistics_Specials_Help_,1018016,1018310,294,125,4,1018016,1018310,79,matches+unresolved,0,0,2
Race_Stats_Subscreen_,1018310,1019490,1180,125,5,1018310,1018844,96,shorter+unresolved,0,0,2
Draw_Race_Stats_Subscreen_,1019490,1019491,1,125,5,1019490,1019491,1,matches,0,0,0
Print_Turn_Summary_Message_,1019491,1019587,96,125,5,1019491,1019587,30,matches,0,0,0
Init_Turn_Summary_List_,1019587,1019777,190,125,4,1019587,1019777,45,matches+unresolved,0,0,1
Init_Info_Turn_Summary_List_,1019777,1019799,22,125,4,1019777,1019799,8,matches,1,0,0
Draw_Dummy_Turn_Summary_Subscreen_,1019799,1019800,1,125,4,1019799,1019800,1,matches,0,0,0
Draw_Reference_How_To_Subscreen_,1019799,1019800,1,125,5,1019799,1019800,1,matches,0,0,0
Turn_Summary_Subscreen_,1019800,1020605,805,125,5,1019800,1020391,125,shorter+unresolved,0,0,2
Draw_Turn_Summary_Subscreen_,1020605,1020721,116,125,5,1020605,1020615,4,shorter+unresolved,0,0,1
Reference_Subscreen_,1020721,1020877,156,125,5,1015790,1020877,45,matches,0,5,0
Reference_Main_Subscreen_,1020877,1021657,780,125,5,1020877,1021514,158,shorter+unresolved,0,0,1
Draw_Reference_Main_Subscreen_,1021657,1021794,137,125,5,1021657,1021794,37,matches,0,1,0
Reference_How_To_Subscreen_,1021794,1022094,300,125,5,1015841,1022080,85,shorter+unresolved,1,0,1
Reference_Category_Subscreen_,1022094,1023269,1175,125,5,1022094,1022370,78,shorter+unresolved,0,0,1
Draw_Reference_Category_Subscreen_,1023269,1023413,144,125,5,1023269,1023413,33,matches,0,1,0
Introduce_Subscreen_,1023413,1023489,76,125,5,1023413,1023489,28,matches,0,0,0
Draw_Drop_Area_,1023489,1023902,413,125,5,1023489,1023902,163,matches,0,0,0
Draw_Multiple_Drop_Areas_,1023902,1023930,28,125,5,1023900,1023930,13,matches,0,0,0
Set_Up_Player_Colors_,1023930,1024017,87,125,5,1023930,1024017,28,matches,0,0,0
Get_Plyr_Info_Btns_,1024017,1024054,37,125,5,1024017,1024054,10,matches,0,0,0
Set_Plyr_Info_Btns_,1024054,1024100,46,125,4,1024054,1024089,9,shorter+unresolved,0,0,1
Colorize_Bitmap_,1024100,1024167,67,125,4,1024100,1024167,30,matches,0,0,0
Init_List_Data_,1024167,1024392,225,126,4,1024167,1024392,71,matches,0,0,0
Add_Fields_To_List_Page_,1024392,1024541,149,126,4,1024392,1024541,47,matches,0,1,0
Display_Selected_List_Text_,1024541,1024837,296,126,4,1024541,1024837,95,matches,0,0,0
Display_Selected_List_Text_For_Tech_List_,1024837,1024941,104,126,4,1024837,1024941,38,matches,0,0,0
Display_List_Text_,1024941,1025191,250,126,4,1024831,1025053,39,shorter+unresolved,0,0,1
Display_List_Page_,1025191,1025250,59,126,4,1025191,1025250,24,matches,0,0,0
Set_List_Page_Pointer_,1025250,1025319,69,126,4,1025250,1025319,28,matches,0,0,0
Next_List_Page_,1025319,1025344,25,126,4,1025319,1025344,12,matches,0,0,0
Previous_List_Page_,1025344,1025364,20,126,4,1025344,1025364,8,matches,0,0,0
Goto_Page_With_Entry_,1025364,1025443,79,126,4,1025364,1025443,30,matches,0,2,0
Select_And_Page_By_Head_ID_,1025443,1025507,64,126,4,1025443,1025507,29,matches,0,0,0
Set_Selected_List_Entry_,1025507,1025625,118,126,4,1025507,1025625,41,matches,0,1,0
Get_Selected_List_Entry_,1025625,1025673,48,126,4,1025625,1025673,19,matches,0,0,0
Set_List_Up_Down_Field_Drawing_,1025673,1025728,55,126,4,1025673,1025728,20,matches,0,0,0
Race_Report_Screen_,1025728,1027258,1530,127,4,1025728,1026531,178,shorter+unresolved,0,0,2
Race_Screen_,1027258,1030717,3459,128,4,1027258,1030162,184,shorter+unresolved,0,0,1
Init_Race_Display_Data_,1030717,1031504,787,128,5,1030717,1031504,80,matches+unresolved,0,1,1
Draw_Relations_Sliders_,1031504,1031661,157,128,5,1031504,1031661,48,matches,0,0,0
Draw_Race_Photos_,1031661,1032125,464,128,5,1031654,1032105,103,shorter,0,0,0
Draw_Race_Text_,1032125,1033449,1324,128,5,1032125,1032148,9,shorter+unresolved,0,0,1
Setup_Main_Fields_,1033449,1033840,391,128,5,1033449,1033563,30,shorter+unresolved,0,0,1
Setup_Race_Display_Fields_,1033840,1034230,390,128,5,1033840,1033857,7,shorter+unresolved,0,0,1
Setup_Race_Who_Fields_,1034230,1034381,151,128,5,1034230,1034247,7,shorter+unresolved,0,0,1
Update_Spy_Stuff_,1034381,1034464,83,128,5,1034381,1034464,28,matches,0,0,0
Draw_Race_Screen_,1034464,1035231,767,128,5,1031654,1035231,190,matches+unresolved,0,2,3
Get_Spy_Group_For_Field_,1035231,1035299,68,128,5,1035231,1035299,27,matches,0,0,0
Adjust_Spy_Mission_Data_,1035299,1035341,42,128,5,1035299,1035341,14,matches,0,0,0
Redraw_Spy_Mouse_,1035341,1035461,120,128,5,1035341,1035387,13,shorter+unresolved,0,0,1
Move_Spy_Group_From_Mouse_,1035461,1035621,160,128,5,1035461,1035621,53,matches,0,0,0
Move_Spy_Group_To_Mouse_,1035621,1035713,92,128,5,1035621,1035713,32,matches,0,0,0
Erase_Mouse_Spies_,1035713,1035736,23,128,5,1035713,1035736,9,matches,0,0,0
Calculate_Icon_Group_Data_,1035736,1035876,140,128,4,1035736,1035876,54,matches,0,0,0
Setup_Icon_Group_Data_,1035876,1035966,90,128,4,1035876,1035966,29,matches,0,0,0
Move_Icon_Group_Icons_,1035966,1036022,56,128,4,1035966,1036022,19,matches,0,0,0
Draw_Icon_Group_Cursor_,1036022,1036247,225,128,4,1036022,1036247,84,matches,0,0,0
Draw_Icon_Group_,1036247,1036353,106,128,4,1031654,1036353,40,matches,0,1,0
Show_Off_Stolen_Tech_,1036353,1036506,153,129,4,1036353,1036506,40,matches,0,0,0
Show_Off_Captured_Tech_,1036506,1036647,141,129,4,1036506,1036647,37,matches,0,0,0
Scientist_With_Tech_,1036647,1036796,149,129,4,1036647,1036796,38,matches,0,0,0
Show_Off_Researched_Tech_,1036796,1037084,288,129,4,1036796,1037084,83,matches,0,0,0
Science_Room_,1037084,1039000,1916,129,5,1037084,1037934,208,shorter+unresolved,0,0,1
Update_Science_Anims_,1039000,1039126,126,129,4,1039000,1039126,34,matches,1,0,0
Draw_Science_Room_,1039126,1039127,1,129,4,1039126,1039127,1,matches,0,0,0
Print_Tech_Indent_Item_,1039127,1039209,82,130,4,1039127,1039209,34,matches,0,0,0
Tech_Select_,1039209,1039310,101,130,4,1039209,1039310,24,matches,0,0,0
Tech_Change_,1039310,1039365,55,130,4,1039310,1039365,13,matches,0,0,0
_Tech_Finished_,1039365,1039378,13,130,4,1039365,1039378,4,matches,0,1,0
_Tech_Select_,1039378,1041586,2208,130,4,1039378,1039568,47,shorter+unresolved,0,0,1
Draw_Tech_Select_,1041586,1041763,177,130,5,1041586,1041763,50,matches+unresolved,0,0,1
Draw_Little_Arrow_,1041763,1042119,356,130,4,1041763,1042119,28,matches+unresolved,0,0,1
_Tech_List_,1042119,1043606,1487,130,4,1042119,1043005,203,shorter+unresolved,0,0,1
Draw_Tech_List_,1043606,1043682,76,130,5,1043606,1043682,22,matches,0,1,0
Display_All_Entry_Text_,1043682,1043712,30,130,5,1043682,1043712,12,matches,0,0,0
Display_Entry_Text_,1043712,1044079,367,130,5,1042112,1044043,95,shorter+unresolved,0,0,1
Display_Selected_Entry_Text_,1044079,1044293,214,130,5,1044079,1044293,61,matches+unresolved,0,0,1
Set_Selected_Entry_,1044293,1044393,100,130,5,1044293,1044393,31,matches+unresolved,0,0,1
Get_Selected_Entry_,1044393,1044419,26,130,5,1044393,1044419,10,matches,0,0,0
Init_Entry_Positions_,1044419,1044617,198,130,5,1044419,1044436,8,shorter+unresolved,0,0,1
Init_Entry_Data_,1044617,1045513,896,130,5,1044617,1044711,27,shorter+unresolved,0,0,1
Setup_Entry_Buttons_,1045513,1045659,146,130,5,1045513,1045659,24,matches+unresolved,0,1,1
Get_Group_List_,1045659,1046063,404,130,5,1045659,1045686,11,shorter+unresolved,0,0,1
Draw_Application_Description_,1046063,1046386,323,130,5,1046063,1046386,99,matches,0,1,0
Technology_Fields_Name_,1046386,1046433,47,130,4,1046386,1046433,23,matches,0,0,0
Technology_Applications_Name_,1046433,1046621,188,130,4,1046433,1046487,21,shorter+unresolved,0,0,1
New_Get_Tech_Cost_,1046621,1046660,39,130,4,1046621,1046660,11,matches,1,0,0
Save_Hyper_Tech_Values_,1046660,1046711,51,130,4,1046660,1046711,19,matches,0,0,0
Restore_Hyper_Tech_Values_,1046711,1046765,54,130,4,1046711,1046765,22,matches,0,0,0
Promote_Hyper_Field_Values_,1046765,1046809,44,130,4,1046765,1046809,18,matches,0,0,0
Promote_A_Hyper_Value_By_Field_,1046809,1046843,34,130,4,1046809,1046843,11,matches,0,0,0
Get_Tech_Cost_,1046843,1046859,16,130,4,1046636,1046859,9,matches,1,1,0
Sort_Tech_List_By_Cost_,1046859,1047008,149,130,4,1046859,1047008,56,matches,0,0,0
Get_Parent_Index_,1047008,1047046,38,130,4,1046841,1047046,15,matches,0,0,0
Crack_Tech_Select_List_Entry_,1047046,1047093,47,130,4,1047046,1047093,17,matches,0,0,0
Print_Turn_Summary_Popup_Message_,1047093,1047189,96,131,5,1047093,1047189,30,matches,0,0,0
Init_Turn_Summary_Popup_List_,1047189,1047212,23,131,4,1047189,1047212,9,matches,0,0,0
Draw_Turn_Summary_Popup_,1047212,1047298,86,131,4,1047212,1047220,2,shorter+unresolved,0,0,1
Turn_Summary_Popup_,1047298,1048129,831,131,4,1047298,1047321,8,shorter+unresolved,0,0,1
Save_Field_Stats_,1048129,1048257,128,132,4,1048129,1048257,27,matches,0,0,0
Restore_Field_Stats_,1048257,1048344,87,132,4,1048257,1048344,19,matches,0,0,0
_cstart_,1048344,1048999,655,133,4,1048344,1048346,1,shorter+unresolved,0,0,1
__exit_,1048999,1049001,2,133,4,1048999,1049001,1,matches,0,1,0
__do_exit_with_msg__,1049001,1049060,59,133,4,1049001,1049060,26,matches,1,0,0
__GETDS,1049060,1049071,11,133,4,1049060,1049067,1,shorter+unresolved,0,0,1
___GETDSStart_,1049060,1049071,11,133,4,1049060,1049067,1,shorter+unresolved,0,0,1
___GETDSEnd_,1049071,1049072,1,133,4,1049071,1049071,0,no_entry_decode,0,0,1
Screen_Flic_Capture_,1049072,1051388,2316,135,4,1049072,1051388,93,matches+unresolved,0,0,1
B_Key_,1051388,1051444,56,135,5,1051388,1051444,22,matches,0,0,0
Release_Version_,1051444,1051484,40,135,4,1051444,1051475,11,shorter+unresolved,0,0,1
Check_Release_Version_,1051484,1051529,45,135,4,1051484,1051529,21,matches,0,0,0
Allocate_Space_,1051529,1051689,160,136,4,1051529,1051689,55,matches,0,0,0
Get_Max_Block_Space_,1051689,1051746,57,136,4,1051689,1051746,26,matches,0,0,0
Allocate_Dos_Space_,1051746,1051886,140,136,4,1051746,1051886,49,matches,0,0,0
Allocate_First_Block_,1051886,1051964,78,136,4,1051886,1051964,30,matches,0,0,0
Allocate_Next_Block_,1051964,1052158,194,136,4,1051964,1052158,68,matches,0,0,0
Allocate_Far_Space_,1052158,1052214,56,136,4,1052158,1052214,25,matches,0,0,0
Allocate_Dos_Data_Space_,1052214,1052355,141,136,4,1052214,1052355,48,matches,0,0,0
Allocation_Error_,1052355,1052474,119,136,4,1052355,1052474,42,matches,0,0,0
Reallocation_Error_,1052474,1052553,79,136,4,1052474,1052553,30,matches,0,0,0
Linear_Free_,1052553,1052647,94,136,4,1052553,1052647,34,matches,0,0,0
Check_Free_,1052647,1052816,169,136,4,1052647,1052816,53,matches,0,0,0
Dos_Free_,1052816,1052977,161,136,4,1052816,1052977,54,matches,0,0,0
Allocate_Space_No_Header_,1052977,1053064,87,136,4,1052977,1053064,34,matches,0,0,0
Allocate_First_Block_No_Header_,1053064,1053142,78,136,4,1053064,1053142,30,matches,0,0,0
Allocate_Next_Block_No_Header_,1053142,1053308,166,136,4,1053142,1053308,58,matches,0,0,0
Mark_Block_,1053308,1053364,56,136,4,1053308,1053364,26,matches,0,0,0
Release_Block_,1053364,1053420,56,136,4,1053364,1053420,26,matches,0,0,0
Push_Block_,1053420,1053528,108,136,4,1053420,1053528,36,matches,0,0,0
Save_Pushed_Blocks_,1053528,1053586,58,136,4,1053528,1053586,24,matches,0,0,0
Restore_Pushed_Blocks_,1053586,1053644,58,136,4,1053586,1053644,24,matches,0,0,0
Pop_Block_,1053644,1053744,100,136,4,1053644,1053744,34,matches,0,0,0
Check_For_Pushed_Block_,1053744,1053849,105,136,4,1053744,1053849,37,matches,0,0,0
Get_Remaining_Block_Space_,1053849,1053911,62,136,4,1053849,1053911,28,matches,0,0,0
DIR_,1053911,1054033,122,137,4,1053911,1054033,41,matches,0,0,0
DIR_DIR_,1054033,1054224,191,137,4,1054033,1054224,55,matches,0,0,0
LOF_,1054224,1054304,80,137,4,1054224,1054304,31,matches,0,0,0
Time_Stamp_,1054304,1054563,259,137,4,1054304,1054563,60,matches+unresolved,0,0,1
Disk_Free_,1054563,1054655,92,137,4,1054563,1054655,37,matches,0,0,0
Delete_File_,1054655,1054699,44,137,4,1054655,1054699,21,matches,0,0,0
