name,segment,offset,kind,module_index,file_offset
_AIL_API_start_timer,1,1332732,4,308,1944656
_AIL_API_start_all_timers,1,1332780,4,308,1944704
_AIL_API_stop_timer,1,1332816,4,308,1944740
_AIL_API_stop_all_timers,1,1332864,4,308,1944788
_AIL_API_set_timer_period,1,1332900,4,308,1944824
_AIL_API_set_timer_frequency,1,1332948,4,308,1944872
_AIL_API_set_timer_divisor,1,1332996,4,308,1944920
_AIL_API_interrupt_divisor,1,1333062,4,308,1944986
_AILA_VMM_lock,1,1333074,4,308,1944998
getenv_,1,1333111,4,309,1945035
AIL_start_,1,1333208,4,310,1945132
_AIL_driver_server,1,1333345,5,310,1945269
_ASC_val,1,1333424,5,310,1945348
_AIL_API_read_INI,1,1333585,4,310,1945509
_AIL_API_set_preference,1,1334297,4,310,1946221
_AIL_API_install_driver,1,1334322,4,310,1946246
_AIL_API_uninstall_driver,1,1334882,4,310,1946806
_AIL_API_get_IO_environment,1,1335045,4,310,1946969
_AIL_API_startup,1,1335158,4,310,1947082
_AIL_API_shutdown,1,1335420,4,310,1947344
AIL_end_,1,1335465,4,310,1947389
isatty_,1,1335600,4,311,1947524
setbuf_,1,1335639,4,312,1947563
convDec_,1,1335668,5,313,1947592
_asctime_,1,1335719,4,313,1947643
_ctime_,1,1335956,4,313,1947880
ctime_,1,1335981,4,313,1947905
asctime_,1,1335986,4,313,1947910
AILSS_start_,1,1336000,4,314,1947924
_SS_start_DIG_driver_playback,1,1336192,5,314,1948116
_SS_stop_DIG_driver_playback,1,1336272,5,314,1948196
_SS_build_amplitude_tables,1,1336320,5,314,1948244
_SS_serve,1,1336960,5,314,1948884
_SS_configure_buffers,1,1337456,5,314,1949380
_SS_attempt_DIG_detection,1,1338608,5,314,1950532
_SS_destroy_DIG_driver,1,1338864,5,314,1950788
_SS_construct_DIG_driver,1,1339040,5,314,1950964
_AIL_API_install_DIG_driver_file,1,1340592,4,314,1952516
_AIL_API_install_DIG_driver_image,1,1340720,4,314,1952644
_AIL_API_install_DIG_INI,1,1340784,4,314,1952708
_AIL_API_uninstall_DIG_driver,1,1340880,4,314,1952804
_AIL_API_active_sample_count,1,1340896,4,314,1952820
_AIL_API_allocate_sample_handle,1,1340944,4,314,1952868
_AIL_API_release_sample_handle,1,1341056,4,314,1952980
_AIL_API_init_sample,1,1341072,4,314,1952996
_AIL_API_sample_status,1,1341248,4,314,1953172
_AIL_API_set_sample_address,1,1341264,4,314,1953188
_AIL_API_set_sample_type,1,1341312,4,314,1953236
_AIL_API_sample_playback_rate,1,1341360,4,314,1953284
_AIL_API_set_sample_playback_rate,1,1341376,4,314,1953300
_AIL_API_sample_volume,1,1341392,4,314,1953316
_AIL_API_set_sample_volume,1,1341408,4,314,1953332
_AIL_API_sample_pan,1,1341440,4,314,1953364
_AIL_API_set_sample_pan,1,1341456,4,314,1953380
_AIL_API_sample_position,1,1341488,4,314,1953412
_AIL_API_set_sample_position,1,1341520,4,314,1953444
_AIL_API_sample_loop_count,1,1341552,4,314,1953476
_AIL_API_set_sample_loop_count,1,1341584,4,314,1953508
_AIL_API_start_sample,1,1341600,4,314,1953524
_AIL_API_stop_sample,1,1341728,4,314,1953652
_AIL_API_resume_sample,1,1341760,4,314,1953684
_AIL_API_end_sample,1,1341792,4,314,1953716
_AIL_API_register_SOB_callback,1,1341872,4,314,1953796
_AIL_API_register_EOB_callback,1,1341904,4,314,1953828
_AIL_API_register_EOS_callback,1,1341936,4,314,1953860
_AIL_API_set_sample_user_data,1,1341968,4,314,1953892
_AIL_API_sample_user_data,1,1342000,4,314,1953924
_AIL_API_minimum_sample_buffer_size,1,1342048,4,314,1953972
_AIL_API_load_sample_buffer,1,1342208,4,314,1954132
_AIL_API_sample_buffer_ready,1,1342352,4,314,1954276
AILSS_end_,1,1342448,4,314,1954372
AILSFILE_start_,1,1342632,4,315,1954556
_AIL_VOC_block_len,1,1342676,5,315,1954600
_AIL_VOC_terminate,1,1342686,5,315,1954610
_AIL_WAV_EOS,1,1342686,5,315,1954610
_AIL_process_VOC_block,1,1342780,5,315,1954704
_AIL_VOC_EOS,1,1343401,5,315,1955325
_AIL_process_WAV_image,1,1343417,5,315,1955341
_AIL_API_allocate_file_sample,1,1343651,4,315,1955575
_AIL_API_set_sample_file,1,1343950,4,315,1955874
_AIL_API_register_EOF_callback,1,1344166,4,315,1956090
AILSFILE_end_,1,1344194,4,315,1956118
AILXMIDI_start_,1,1344240,4,316,1956164
_XMI_message_size,1,1344496,5,316,1956420
_XMI_flush_buffer,1,1344592,5,316,1956516
_XMI_MIDI_message,1,1344672,5,316,1956596
_XMI_sysex_message,1,1344960,5,316,1956884
_XMI_read_VLN,1,1345152,5,316,1957076
_XMI_swap,1,1345200,5,316,1957124
_XMI_find_sequence,1,1345264,5,316,1957188
_XMI_read_log,1,1345552,5,316,1957476
_XMI_send_channel_voice_message,1,1346384,5,316,1958308
_XMI_flush_note_queue,1,1347488,5,316,1959412
_XMI_flush_channel_notes,1,1347696,5,316,1959620
_XMI_refresh_channel,1,1347872,5,316,1959796
_XMI_init_sequence_state,1,1348400,5,316,1960324
_XMI_rewind_sequence,1,1348576,5,316,1960500
_XMI_update_volume,1,1348608,5,316,1960532
_XMI_serve,1,1348672,5,316,1960596
_XMI_attempt_MDI_detection,1,1350512,5,316,1962436
_XMI_destroy_MDI_driver,1,1350720,5,316,1962644
_XMI_construct_MDI_driver,1,1350816,5,316,1962740
_AIL_API_install_MDI_driver_file,1,1352512,4,316,1964436
_AIL_API_install_MDI_driver_image,1,1352640,4,316,1964564
_AIL_API_install_MDI_INI,1,1352704,4,316,1964628
_AIL_API_uninstall_MDI_driver,1,1352800,4,316,1964724
_AIL_API_set_GTL_filename_prefix,1,1352816,4,316,1964740
_AIL_API_allocate_sequence_handle,1,1352944,4,316,1964868
_AIL_API_release_sequence_handle,1,1353072,4,316,1964996
_AIL_API_init_sequence,1,1353104,4,316,1965028
_AIL_API_start_sequence,1,1354048,4,316,1965972
_AIL_API_stop_sequence,1,1354112,4,316,1966036
_AIL_API_resume_sequence,1,1354320,4,316,1966244
_AIL_API_end_sequence,1,1354464,4,316,1966388
_AIL_API_set_sequence_loop_count,1,1354512,4,316,1966436
_AIL_API_set_sequence_tempo,1,1354528,4,316,1966452
_AIL_API_set_sequence_volume,1,1354640,4,316,1966564
_AIL_API_sequence_status,1,1354768,4,316,1966692
_AIL_API_sequence_loop_count,1,1354784,4,316,1966708
_AIL_API_sequence_tempo,1,1354816,4,316,1966740
_AIL_API_sequence_volume,1,1354832,4,316,1966756
_AIL_API_timbre_status,1,1354848,4,316,1966772
_AIL_API_install_timbre,1,1354912,4,316,1966836
_AIL_API_protect_timbre,1,1355168,4,316,1967092
_AIL_API_unprotect_timbre,1,1355232,4,316,1967156
_AIL_API_active_sequence_count,1,1355296,4,316,1967220
_AIL_API_controller_value,1,1355344,4,316,1967268
_AIL_API_channel_notes,1,1355392,4,316,1967316
_AIL_API_sequence_position,1,1355456,4,316,1967380
_AIL_API_branch_index,1,1355568,4,316,1967492
_AIL_API_register_prefix_callback,1,1355712,4,316,1967636
_AIL_API_register_trigger_callback,1,1355744,4,316,1967668
_AIL_API_register_sequence_callback,1,1355776,4,316,1967700
_AIL_API_register_event_callback,1,1355808,4,316,1967732
_AIL_API_register_timbre_callback,1,1355840,4,316,1967764
_AIL_API_set_sequence_user_data,1,1355872,4,316,1967796
_AIL_API_sequence_user_data,1,1355904,4,316,1967828
_AIL_API_register_ICA_array,1,1355936,4,316,1967860
_AIL_API_lock_channel,1,1355952,4,316,1967876
_AIL_API_release_channel,1,1356368,4,316,1968292
_AIL_API_map_sequence_channel,1,1356672,4,316,1968596
_AIL_API_true_sequence_channel,1,1356736,4,316,1968660
_AIL_API_send_channel_voice_message,1,1356768,4,316,1968692
_AIL_API_send_sysex_message,1,1356944,4,316,1968868
AILXMIDI_end_,1,1357088,4,316,1969012
AILXDIG_start_,1,1357844,4,317,1969768
_XMI_write_log,1,1357888,5,317,1969812
WVL_search_,1,1358325,4,317,1970249
XDIG_set_volume_,1,1358366,4,317,1970290
XDIG_set_pitch_,1,1358474,4,317,1970398
_XDIG_TIMB_trap,1,1358740,4,317,1970664
_XDIG_MIDI_trap,1,1358777,4,317,1970701
_AIL_API_create_wave_synthesizer,1,1359789,4,317,1971713
_AIL_API_destroy_wave_synthesizer,1,1360165,4,317,1972089
AILXDIG_end_,1,1360249,4,317,1972173
__int386x_,1,1360292,4,318,1972216
_DoINTR_,1,1360385,4,318,1972309
_no_support_loaded_,1,1361282,5,319,1973206
__IOMode_,1,1361300,4,321,1973224
__SetIOMode_,1,1361385,4,321,1973309
__InitFiles_,1,1361406,4,322,1973330
__full_io_exit_,1,1361525,4,323,1973449
fcloseall_,1,1361537,4,323,1973461
docloseall_,1,1361542,5,323,1973466
intdos_,1,1361630,4,324,1973554
DEFSMACKTIMERSETUP,1,1361712,5,325,1973636
DEFSMACKTIMERDONE,1,1361888,5,325,1973812
DEFWINSMACKTIMERREAD,1,1361904,5,325,1973828
DEFSMACKTIMERREAD,1,1361936,5,325,1973860
_radopen,1,1362000,4,326,1973924
_raderase,1,1362033,4,326,1973957
_radcreate,1,1362057,4,326,1973981
_radread,1,1362089,4,326,1974013
_radwrite,1,1362165,4,326,1974089
_radseekbegin,1,1362241,4,326,1974165
_radseekcur,1,1362277,4,326,1974201
_radseekend,1,1362283,4,326,1974207
_radclose,1,1362289,4,326,1974213
_IsRemote,1,1362303,4,326,1974227
_radgetfiletime,1,1362333,4,326,1974257
_radsetfiletime,1,1362360,4,326,1974284
__FDFS,1,1362394,4,328,1974318
Compress_Data_,1,1362470,4,329,1974394
Uncompress_Data_,1,1362704,4,329,1974628
buffer_remove_symbol_from_stream_,1,1362926,4,329,1974850
buffer_initialize_arithmetic_decoder_,1,1363246,4,329,1975170
buffer_encode_symbol_,1,1363356,4,329,1975280
buffer_flush_arithmetic_encoder_,1,1363718,4,329,1975642
CompressFile_,1,1363841,4,329,1975765
ExpandFile_,1,1364266,4,329,1976190
initialize_model_,1,1364709,4,329,1976633
uninit_model_,1,1364889,4,329,1976813
update_model_,1,1364967,4,329,1976891
convert_int_to_symbol_,1,1365217,4,329,1977141
get_symbol_scale_,1,1365426,4,329,1977350
convert_symbol_to_int_,1,1365489,4,329,1977413
initialize_arithmetic_encoder_,1,1365643,4,329,1977567
flush_arithmetic_encoder_,1,1365702,4,329,1977626
encode_symbol_,1,1365825,4,329,1977749
get_current_count_,1,1366187,4,329,1978111
initialize_arithmetic_decoder_,1,1366304,4,329,1978228
remove_symbol_from_stream_,1,1366414,4,329,1978338
LoadKernel_,1,1366734,4,330,1978658
CallKernel_,1,1366986,4,330,1978910
DeleteKernel_,1,1367155,4,330,1979079
SetSocket_,1,1367226,4,330,1979150
IPX_Present_,1,1367246,4,330,1979170
LoadTxStart_,1,1367278,4,330,1979202
LoadRxStart_,1,1367322,4,330,1979246
XferPDU_,1,1367381,4,330,1979305
NCheck_,1,1367521,4,330,1979445
GetPDU_,1,1367561,4,330,1979485
__assert_,1,1367844,4,331,1979768
_heapenable_,1,1367875,4,333,1979799
sbrk_,1,1367891,4,334,1979815
__brk_,1,1368091,4,334,1980015
AllocateGreenleafPortStructure_,1,1368304,4,336,1980228
FreeGreenleafPortStructure_,1,1368328,4,336,1980252
AllocateDriverStructure_,1,1368356,4,336,1980280
AllocateGenericStructure_,1,1368356,4,336,1980280
AllocateXferBuffer_,1,1368356,4,336,1980280
FreeDriverStructure_,1,1368372,4,336,1980296
FreeGenericStructure_,1,1368372,4,336,1980296
FreeXferBuffer_,1,1368372,4,336,1980296
AllocateTXBuffer_,1,1368380,4,336,1980304
FreeTXBuffer_,1,1368404,4,336,1980328
AllocateRXBuffer_,1,1368428,4,336,1980352
FreeRXBuffer_,1,1368452,4,336,1980376
timer_,1,1368480,4,337,1980404
PortKillTime_,1,1368532,4,337,1980456
WriteString_,1,1368576,4,338,1980500
ElapsedTime_,1,1368688,4,339,1980612
_DOSDefaultAbortModemFunction_,1,1368816,5,340,1980740
SetAbortModemFunctionPtr_,1,1368868,4,340,1980792
_DOSDefaultIdleFunction_,1,1368880,5,341,1980804
SetPortIdleFunctionPtr_,1,1368896,4,341,1980820
_FarMemSet_,1,1368912,4,342,1980836
_CopyToFarMem_,1,1368956,4,342,1980880
_CopyFromFarMem_,1,1369000,4,342,1980924
_GetCs_,1,1369048,4,342,1980972
_GetDs_,1,1369060,4,342,1980984
HookInterrupt_,1,1369072,4,344,1980996
CalcRR16Address_,1,1369680,4,344,1981604
RelocateIsrData_,1,1369740,4,344,1981664
_unhook_everything_,1,1370056,5,344,1981980
UnHookInterrupt_,1,1370132,4,344,1982056
_GetInterruptData_,1,1370392,4,344,1982316
_GetCSAlias_,1,1370512,4,345,1982436
_AllocateDosMemory_,1,1370740,4,345,1982664
_FreeDosMemory_,1,1370884,4,345,1982808
_GetDosSelector_,1,1370948,4,345,1982872
_GetRealAddress_,1,1371120,4,345,1983044
_GetOldProtHandler_,1,1371248,4,345,1983172
_GetOldRealHandler_,1,1371336,4,345,1983260
_SetHandlers_,1,1371416,4,345,1983340
_LockRegion_,1,1371572,4,345,1983496
_GenericNotSupportedA_,1,1371776,5,346,1983700
_GenericNotSupportedB_,1,1371776,5,346,1983700
_GenericNotSupportedD_,1,1371776,5,346,1983700
_GenericNotSupportedE_,1,1371776,5,346,1983700
_GenericNotSupportedC_,1,1371788,5,346,1983712
_GenericNotSupportedG_,1,1371804,5,346,1983728
_GenericPortClose_,1,1371844,5,346,1983768
_DefaultClearError_,1,1371900,5,346,1983824
_close_all_ports_,1,1371908,4,346,1983832
_InitializeDriverFunctions_,1,1371940,4,346,1983864
_FreePort_,1,1372180,4,346,1984104
_OutOfMemoryPort_,1,1372232,4,346,1984156
IsMicroChannel_,1,1372304,4,347,1984228
WindowsEnhancedMode_,1,1372640,4,350,1984564
DESQViewRunning_,1,1372744,4,350,1984668
YieldWindowsTimeSlice_,1,1372928,4,350,1984852
YieldDESQViewTimeSlice_,1,1372972,4,350,1984896
_DumpChipData_,1,1373024,5,351,1984948
_DumpAddresses_,1,1373256,5,351,1985180
_DumpBuffer_,1,1373396,5,351,1985320
_DumpStatusBits_,1,1373544,5,351,1985468
_DumpHandshaking_,1,1373716,5,351,1985640
_DumpLinks_,1,1373856,5,351,1985780
_DumpBufferSpace_,1,1373940,5,351,1985864
_DumpIRQData_,1,1374008,5,351,1985932
_DumpPortStatusGreenleafFast_,1,1374340,4,351,1986264
__int23_handler_,1,1374502,5,352,1986426
__int_ctrl_break_handler_,1,1374651,5,352,1986575
__DPMI_hosted_,1,1374771,4,352,1986695
__restore_int23_,1,1374919,4,352,1986843
__restore_int_,1,1375352,5,352,1987276
__restore_int_ctrl_break_,1,1375357,4,352,1987281
__grab_int23_,1,1375413,4,352,1987337
__grab_int_ctrl_break_,1,1375696,4,352,1987620
__EnterWVIDEO_,1,1375979,4,353,1987903
read_,1,1376017,4,354,1987941
close_,1,1376268,4,355,1988192
filelength_,1,1376300,4,356,1988224
write_,1,1376361,4,357,1988285
_strnicmp_,1,1376830,4,359,1988754
strnicmp_,1,1376830,4,359,1988754
setvbuf_,1,1376913,4,360,1988837
_DC_0,1,1378040,4,361,1989964
_DC_1,1,1378057,4,361,1989981
_DC_16,1,1378069,4,361,1989993
_DC_17,1,1378100,4,361,1990024
_DC_18,1,1378120,4,361,1990044
_DC_19,1,1378151,4,361,1990075
_DC_24,1,1378171,4,361,1990095
_DC_25,1,1378200,4,361,1990124
_DC_26,1,1378218,4,361,1990142
_DC_27,1,1378247,4,361,1990171
_DC_32,1,1378265,4,361,1990189
_DC_33,1,1378285,4,361,1990209
_DC_36,1,1378300,4,361,1990224
_DC_37,1,1378322,4,361,1990246
_DC_48,1,1378339,4,361,1990263
_DC_49,1,1378372,4,361,1990296
_DC_50,1,1378394,4,361,1990318
_DC_51,1,1378427,4,361,1990351
_DC_52,1,1378449,4,361,1990373
_DC_53,1,1378486,4,361,1990410
_DC_54,1,1378512,4,361,1990436
_DC_55,1,1378549,4,361,1990473
_DC_56,1,1378575,4,361,1990499
_DC_57,1,1378610,4,361,1990534
_DC_58,1,1378634,4,361,1990558
_DC_59,1,1378669,4,361,1990593
_DC_60,1,1378693,4,361,1990617
_DC_61,1,1378732,4,361,1990656
_DC_62,1,1378760,4,361,1990684
_DC_63,1,1378799,4,361,1990723
_DC_64,1,1378827,4,361,1990751
_DC_65,1,1378872,4,361,1990796
_DC_80,1,1378912,4,361,1990836
_DC_81,1,1379001,4,361,1990925
_DC_82,1,1379079,4,361,1991003
_DC_83,1,1379168,4,361,1991092
_DC_88,1,1379246,4,361,1991170
_DC_89,1,1379333,4,361,1991257
_DC_90,1,1379409,4,361,1991333
_DC_91,1,1379496,4,361,1991420
_DC_96,1,1379572,4,361,1991496
_DC_97,1,1379620,4,361,1991544
_DC_100,1,1379663,4,361,1991587
_DC_101,1,1379713,4,361,1991637
_DC_112,1,1379758,4,361,1991682
_DC_113,1,1379849,4,361,1991773
_DC_114,1,1379929,4,361,1991853
_DC_115,1,1380020,4,361,1991944
_DC_116,1,1380100,4,361,1992024
_DC_117,1,1380195,4,361,1992119
_DC_118,1,1380279,4,361,1992203
_DC_119,1,1380374,4,361,1992298
_DC_120,1,1380458,4,361,1992382
_DC_121,1,1380551,4,361,1992475
_DC_122,1,1380633,4,361,1992557
_DC_123,1,1380726,4,361,1992650
_DC_124,1,1380808,4,361,1992732
_DC_125,1,1380905,4,361,1992829
_DC_126,1,1380991,4,361,1992915
_DC_127,1,1381088,4,361,1993012
_M_0,1,1381174,4,361,1993098
_M_1,1,1381207,4,361,1993131
_M_2,1,1381243,4,361,1993167
_M_3,1,1381287,4,361,1993211
_M_6,1,1381337,4,361,1993261
_M_7,1,1381381,4,361,1993305
_M_8,1,1381431,4,361,1993355
_M_9,1,1381467,4,361,1993391
_M_10,1,1381506,4,361,1993430
_M_11,1,1381552,4,361,1993476
_M_14,1,1381604,4,361,1993528
_M_15,1,1381650,4,361,1993574
_M_16,1,1381702,4,361,1993626
_M_17,1,1381730,4,361,1993654
_M_18,1,1381761,4,361,1993685
_M_19,1,1381794,4,361,1993718
_M_22,1,1381833,4,361,1993757
_M_23,1,1381866,4,361,1993790
_M_24,1,1381905,4,361,1993829
_M_25,1,1381936,4,361,1993860
_M_26,1,1381970,4,361,1993894
_M_27,1,1382005,4,361,1993929
_M_30,1,1382046,4,361,1993970
_M_31,1,1382081,4,361,1994005
_M_32,1,1382122,4,361,1994046
_M_33,1,1382166,4,361,1994090
_M_34,1,1382213,4,361,1994137
_M_35,1,1382271,4,361,1994195
_M_38,1,1382335,4,361,1994259
_M_39,1,1382393,4,361,1994317
_M_40,1,1382457,4,361,1994381
_M_41,1,1382507,4,361,1994431
_M_42,1,1382560,4,361,1994484
_M_43,1,1382620,4,361,1994544
_M_46,1,1382686,4,361,1994610
_M_47,1,1382746,4,361,1994670
_M_48,1,1382812,4,361,1994736
_M_49,1,1382851,4,361,1994775
_M_50,1,1382893,4,361,1994817
_M_51,1,1382940,4,361,1994864
_M_54,1,1382993,4,361,1994917
_M_55,1,1383040,4,361,1994964
_M_56,1,1383093,4,361,1995017
_M_57,1,1383138,4,361,1995062
_M_58,1,1383186,4,361,1995110
_M_59,1,1383235,4,361,1995159
_M_62,1,1383290,4,361,1995214
_M_63,1,1383339,4,361,1995263
_M_64,1,1383394,4,361,1995318
_M_65,1,1383422,4,361,1995346
_M_66,1,1383460,4,361,1995384
_M_67,1,1383493,4,361,1995417
_M_70,1,1383536,4,361,1995460
_M_71,1,1383569,4,361,1995493
_M_72,1,1383612,4,361,1995536
_M_73,1,1383643,4,361,1995567
_M_74,1,1383684,4,361,1995608
_M_75,1,1383718,4,361,1995642
_M_78,1,1383762,4,361,1995686
_M_79,1,1383796,4,361,1995720
_M_96,1,1383840,4,361,1995764
_M_97,1,1383879,4,361,1995803
_M_98,1,1383928,4,361,1995852
_M_99,1,1383975,4,361,1995899
_M_102,1,1384032,4,361,1995956
_M_103,1,1384079,4,361,1996003
_M_104,1,1384136,4,361,1996060
_M_105,1,1384181,4,361,1996105
_M_106,1,1384236,4,361,1996160
_M_107,1,1384284,4,361,1996208
_M_110,1,1384342,4,361,1996266
_M_111,1,1384390,4,361,1996314
_AILSSA_merge,1,1384448,4,361,1996372
_AILSSA_DMA_copy,1,1384961,4,361,1996885
_AILSSA_flush_buffer,1,1385107,4,361,1997031
_AILSSA_VMM_lock,1,1385151,4,361,1997075
OpenOutputBitBuffer_,1,1385198,4,362,1997122
OpenInputBitBuffer_,1,1385305,4,362,1997229
CloseOutputBitBuffer_,1,1385412,4,362,1997336
CloseInputBitBuffer_,1,1385517,4,362,1997441
BufferOutputBit_,1,1385561,4,362,1997485
BufferOutputBits_,1,1385817,4,362,1997741
BufferInputBit_,1,1386108,4,362,1998032
BufferInputBits_,1,1386405,4,362,1998329
OpenOutputBitFile_,1,1386723,4,362,1998647
OpenInputBitFile_,1,1386847,4,362,1998771
CloseOutputBitFile_,1,1386971,4,362,1998895
CloseInputBitFile_,1,1387216,4,362,1999140
OutputBit_,1,1387270,4,362,1999194
OutputBits_,1,1387683,4,362,1999607
InputBit_,1,1388131,4,362,2000055
InputBits_,1,1388547,4,362,2000471
FilePrintBinary_,1,1388984,4,362,2000908
calloc_,1,1389083,4,363,2001007
fatal_error_,1,1389107,4,364,2001031
abort_,1,1389193,4,365,2001117
__terminate_,1,1389199,4,365,2001123
exit_function_,1,1389232,5,366,2001156
hook_break_,1,1389288,5,366,2001212
_enhkbd,1,1389508,4,366,2001432
keyboard_initialize_,1,1389568,5,366,2001492
let_dos_break_,1,1389700,5,366,2001624
_getkey,1,1389740,4,366,2001664
_gfkbhit,1,1389932,4,366,2001856
_kbfetch,1,1390088,4,366,2002012
_kbshift,1,1390240,4,366,2002164
_breakchk,1,1390364,4,366,2002288
__disenk,1,1390576,4,366,2002500
_asgetdivisor_,1,1390592,4,369,2002516
__sigabort_,1,1390742,4,370,2002666
__sigfpe_handler_,1,1390752,4,370,2002676
signal_,1,1390805,4,370,2002729
raise_,1,1390986,4,370,2002910
_chain_intr_,1,1391180,4,371,2003104
__setenvp_,1,1391205,4,372,2003129
_gf_kbd_status,1,1391420,4,373,2003344
_kbd_int_handler,1,1391449,4,373,2003373
__grab_fpe_,1,1391464,4,374,2003388
__GrabFP87_,1,1391469,4,375,2003393
__Init_FPE_handler_,1,1391518,4,376,2003442
__Fini_FPE_handler_,1,1391611,4,376,2003535
__Enable_FPE_,1,1391704,4,377,2003628
__FPEHandler_,1,1391725,4,377,2003649
__FPE2Handler_,1,1391738,4,377,2003662
__Phar_hook_init_,1,1392312,4,378,2004236
__Phar_hook_fini_,1,1392507,4,378,2004431
__DOS4G_hook_init_,1,1392552,4,379,2004476
__DOS4G_hook_fini_,1,1392597,4,379,2004521
__Ergo_hook_init_,1,1392622,4,380,2004546
__Ergo_hook_fini_,1,1392684,4,380,2004608
__Intel_hook_init_,1,1392710,4,381,2004634
__Intel_hook_fini_,1,1392798,4,381,2004722
__save_8087_,1,1392800,5,384,2004724
__rest_8087_,1,1392805,5,384,2004729
__init_8087_,1,1392809,4,384,2004733
_fpreset_,1,1392858,4,384,2004782
__chk8087_,1,1392868,4,384,2004792
_do_nothing_,1,1392942,5,385,2004866
__init_80x87,1,1392944,4,387,2004868
_SmackGetSizeTables,1,1394320,4,327,2006244
_SmackDoTables,1,1394336,4,327,2006260
_Unsmack,1,1405728,4,327,2017652
_SmackDoPCM,1,1406704,4,327,2018628
_SmackGetSizeDeltas,1,1408800,4,327,2020724
_SmackGetRect,1,1408832,4,327,2020756
_SmackRemapTables,1,1409120,4,327,2021044
__SegmentStartRR16,1,1409328,4,348,2021252
__IrqDataArrayRR16,1,1409329,4,348,2021253
__VideoBasePD16,1,1409949,4,348,2021873
__asi_kill_time_real,1,1410137,4,348,2022061
__GreenleafFastRealIsr,1,1410138,4,348,2022062
__irq_real_stub_0_RR16,1,1410242,4,348,2022166
__irq_real_stub_1_RR16,1,1410248,4,348,2022172
__irq_real_stub_2_RR16,1,1410254,4,348,2022178
__irq_real_stub_3_RR16,1,1410260,4,348,2022184
__irq_real_stub_4_RR16,1,1410266,4,348,2022190
__irq_real_stub_5_RR16,1,1410272,4,348,2022196
__irq_real_stub_6_RR16,1,1410278,4,348,2022202
__irq_real_stub_7_RR16,1,1410284,4,348,2022208
__irq_real_stub_8_RR16,1,1410290,4,348,2022214
__irq_real_stub_9_RR16,1,1410296,4,348,2022220
__RealDispatcherRR16,1,1410302,4,348,2022226
__RealIret,1,1410363,4,348,2022287
__SegmentEndRR16,1,1410364,4,348,2022288
__SegmentStartPC32,1,1410368,4,349,2022292
