caller_module_index,caller_module,caller,callee_module_index,callee_module,callee,call_sites
59,D:\MOX\OTHERS\PLNTSUM.C,Send_Nearest_Ship_,48,D:\MOX\OTHERS\HAROLD.C,Player_Is_Omniscient_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Send_Nearest_Ship_,48,D:\MOX\OTHERS\HAROLD.C,Star_Guarded_By_Monster_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Send_Nearest_Ship_,59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Send_Nearest_Ship_,119,D:\MOX\OTHERS\SHIPMOVE.C,Make_Ships_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Send_Nearest_Ship_,119,D:\MOX\OTHERS\SHIPMOVE.C,Ships_Try_To_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Set_Colony_Ship_To_Star_Distances_,59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Planet_Index_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Set_Colony_Ship_To_Star_Distances_,119,D:\MOX\OTHERS\SHIPMOVE.C,Ships_Try_To_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Set_Outpost_Ship_To_Star_Distances_,59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Planet_Index_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Set_Outpost_Ship_To_Star_Distances_,119,D:\MOX\OTHERS\SHIPMOVE.C,Ships_Try_To_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Set_Planet_Explored_Flags_,63,D:\MOX\OTHERS\SYS.C,Ok_To_View_System_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,47,D:\MOX\OTHERS\HACCESS.C,Get_Planet_Name_No_Prime_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,47,D:\MOX\OTHERS\HACCESS.C,Race_Name_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,47,D:\MOX\OTHERS\HACCESS.C,Special_Is_Planet_Special_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,48,D:\MOX\OTHERS\HAROLD.C,First_Ship_Orbiting_Star_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,5
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,48,D:\MOX\OTHERS\HAROLD.C,Star_Guarded_By_Monster_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,55,D:\MOX\OTHERS\MISC.C,Set_Fitted_Font_Style_,2
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,59,D:\MOX\OTHERS\PLNTSUM.C,Colony_Owner_Colors_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Data_,59,D:\MOX\OTHERS\PLNTSUM.C,Productivity_Penalty_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Scanned_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,9
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Scanned_,48,D:\MOX\OTHERS\HAROLD.C,Player_Has_Visited_,2
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Scanned_,48,D:\MOX\OTHERS\HAROLD.C,Player_Is_Omniscient_,2
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Scanned_,59,D:\MOX\OTHERS\PLNTSUM.C,Get_ETA_To_Star_,2
59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Screen_Print_Scanned_,59,D:\MOX\OTHERS\PLNTSUM.C,Summary_Planet_Index_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,46,D:\MOX\OTHERS\GENDRAW.C,Do_Confirmation_Box_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,46,D:\MOX\OTHERS\GENDRAW.C,Warning_Box_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,47,D:\MOX\OTHERS\HACCESS.C,Get_Planet_Name_No_Prime_,2
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,47,D:\MOX\OTHERS\HACCESS.C,Nearest_Star_To_XY_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,4
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,48,D:\MOX\OTHERS\HAROLD.C,XY_To_Star_Id_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,52,D:\MOX\OTHERS\MAINSCR.C,Ship_Can_Be_Selected_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,62,D:\MOX\OTHERS\SHIPS.C,Clear_Auto_Colonization_Flag_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,119,D:\MOX\OTHERS\SHIPMOVE.C,Make_Ships_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Undo_Send_Order_,119,D:\MOX\OTHERS\SHIPMOVE.C,Ships_Try_To_Move_To_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Owner_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,48,D:\MOX\OTHERS\HAROLD.C,Absolute_Location_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,48,D:\MOX\OTHERS\HAROLD.C,N_Turns_To_Star_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Update_Ship_Etas_,59,D:\MOX\OTHERS\PLNTSUM.C,Planet_Summary_List_Id_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Wrapper_For_Planet_Summary_Galaxy_Map_,56,D:\MOX\OTHERS\MOVEBOX.C,Draw_Galaxy_Map_Box_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Wrapper_For_Planet_Summary_Galaxy_Map_,56,D:\MOX\OTHERS\MOVEBOX.C,Get_Galaxy_Map_Star_XY_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Wrapper_For_Planet_Summary_Galaxy_Map_,59,D:\MOX\OTHERS\PLNTSUM.C,Draw_Nearest_Ship_Directional_Line_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Wrapper_For_Planet_Summary_Galaxy_Map_,59,D:\MOX\OTHERS\PLNTSUM.C,Get_Colony_Outpost_Marker_XY_,1
59,D:\MOX\OTHERS\PLNTSUM.C,Wrapper_For_Planet_Summary_Galaxy_Map_,59,D:\MOX\OTHERS\PLNTSUM.C,Print_Colony_Outpost_Marker_,1
60,D:\MOX\OTHERS\SCORE.C,Build_Captured_Colonists_Array_,117,D:\MOX\OTHERS\RUSS.C,Get_Weighted_Choice_Short_,1
60,D:\MOX\OTHERS\SCORE.C,Build_Pop_Array_,60,D:\MOX\OTHERS\SCORE.C,Set_Hi_Score_Pop_Icon_Ids_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,30,D:\MOX\OTHERS\RACEOPT.C,Player_Score_Modifier_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Captured_Antares_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Captured_Orion_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Get_Elimination_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Get_Technology_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Get_Total_Population_,1
60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,60,D:\MOX\OTHERS\SCORE.C,Won_Council_Vote_,1
60,D:\MOX\OTHERS\SCORE.C,Do_Calculate_Hi_Score_,60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Antares_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Antares_Score_,60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Cap_Pop_,60,D:\MOX\OTHERS\SCORE.C,Draw_Pop_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Captured_Colonies_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Captured_Colonies_Score_,60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Council_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Council_Score_,60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Elimination_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,2
60,D:\MOX\OTHERS\SCORE.C,Draw_Elimination_Score_,60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,60,D:\MOX\OTHERS\SCORE.C,Print_Score_String_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Hall_Of_Fame_Screen_,55,D:\MOX\OTHERS\MISC.C,Get_Font_Spacing_,4
60,D:\MOX\OTHERS\SCORE.C,Draw_Hall_Of_Fame_Screen_,55,D:\MOX\OTHERS\MISC.C,Get_Font_Style_,4
60,D:\MOX\OTHERS\SCORE.C,Draw_Hall_Of_Fame_Screen_,55,D:\MOX\OTHERS\MISC.C,Set_Fitted_Font_Style_,2
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,5
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Captured_Colonies_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Elimination_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Generic_Score_,5
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Time_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Total_Score_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Orion_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Pop_,74,D:\MOX\OTHERS\COLONY.C,C_Anims_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Pop_,74,D:\MOX\OTHERS\COLONY.C,Colony_Pop_Anim_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Pop_,74,D:\MOX\OTHERS\COLONY.C,Race_Conquered_Anim_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Population_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Technology_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Time_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Time_Score_,60,D:\MOX\OTHERS\SCORE.C,Print_Score_String_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Total_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,1
60,D:\MOX\OTHERS\SCORE.C,Draw_Total_Score_,55,D:\MOX\OTHERS\MISC.C,Font_Colors2_,1
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,46,D:\MOX\OTHERS\GENDRAW.C,Warning_Box_,2
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,48,D:\MOX\OTHERS\HAROLD.C,H_Message_,2
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,55,D:\MOX\OTHERS\MISC.C,Get_LBX_Message_,1
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,60,D:\MOX\OTHERS\SCORE.C,Sort_HOF_Scores_,1
60,D:\MOX\OTHERS\SCORE.C,End_Of_Game_Hi_Score_,60,D:\MOX\OTHERS\SCORE.C,Write_HOF_File_,1
60,D:\MOX\OTHERS\SCORE.C,Get_Hall_Of_Fame_Colors_,55,D:\MOX\OTHERS\MISC.C,Font_Colors2_,1
60,D:\MOX\OTHERS\SCORE.C,Get_Hi_Score_Colors_,55,D:\MOX\OTHERS\MISC.C,Font_Colors2_,3
60,D:\MOX\OTHERS\SCORE.C,Get_Technology_Score_,60,D:\MOX\OTHERS\SCORE.C,Get_Technology_,1
60,D:\MOX\OTHERS\SCORE.C,HOF_Version_Number_,60,D:\MOX\OTHERS\SCORE.C,Read_HOF_File_,1
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Create_Default_HOF_File_,2
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Hall_Of_Fame_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,2
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Load_Hall_Of_Fame_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Read_HOF_File_,2
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_Out_,1
60,D:\MOX\OTHERS\SCORE.C,Hall_Of_Fame_Screen_,88,D:\MOX\OTHERS\ESTRINGS.C,E_Strings_,5
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,55,D:\MOX\OTHERS\MISC.C,Fade_Into_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Add_Hi_Score_Screen_Fields_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Build_Captured_Colonists_Array_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Create_Default_HOF_File_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Hi_Score_Screen_,2
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Get_Hi_Score_Colors_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Get_Total_Population_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Load_Hi_Score_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Read_HOF_File_,1
60,D:\MOX\OTHERS\SCORE.C,Hi_Score_Screen_,60,D:\MOX\OTHERS\SCORE.C,Set_Hi_Score_Pop_Icon_Ids_,1
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,2
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,55,D:\MOX\OTHERS\MISC.C,Font_Colors2_,1
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,60,D:\MOX\OTHERS\SCORE.C,Draw_Hall_Of_Fame_Screen_,1
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_In_,1
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_Out_,1
60,D:\MOX\OTHERS\SCORE.C,Init_Hall_Of_Fame_Screen_,88,D:\MOX\OTHERS\ESTRINGS.C,E_Strings_,5
60,D:\MOX\OTHERS\SCORE.C,Player_Score_,60,D:\MOX\OTHERS\SCORE.C,Calculate_Hi_Scores_,1
60,D:\MOX\OTHERS\SCORE.C,Print_Score_String_,55,D:\MOX\OTHERS\MISC.C,Font_Colors2_,1
60,D:\MOX\OTHERS\SCORE.C,Read_HOF_File_,60,D:\MOX\OTHERS\SCORE.C,Move_Sorted_HOF_Data_,1
60,D:\MOX\OTHERS\SCORE.C,Read_HOF_File_,60,D:\MOX\OTHERS\SCORE.C,Sort_HOF_Scores_,1
60,D:\MOX\OTHERS\SCORE.C,Set_Hi_Score_Pop_Icon_Ids_,60,D:\MOX\OTHERS\SCORE.C,Get_From_Tmp_Pop_,1
61,D:\MOX\OTHERS\SCROLL.C,Draw_Generic_Vertical_Scroll_Bar_,61,D:\MOX\OTHERS\SCROLL.C,Get_Vertical_Scroll_Bar_First_Item_,2
61,D:\MOX\OTHERS\SCROLL.C,Draw_Generic_Vertical_Scroll_Bar_,61,D:\MOX\OTHERS\SCROLL.C,Get_Vertical_Scroll_Bar_Height_,1
61,D:\MOX\OTHERS\SCROLL.C,Draw_Generic_Vertical_Scroll_Bar_,61,D:\MOX\OTHERS\SCROLL.C,Set_Vertical_Scroll_Bar_Maxima_,2
61,D:\MOX\OTHERS\SCROLL.C,Handle_Vertical_Scroll_Field_,61,D:\MOX\OTHERS\SCROLL.C,Get_Vertical_Scroll_Bar_First_Item_,1
61,D:\MOX\OTHERS\SCROLL.C,Handle_Vertical_Scroll_Field_,61,D:\MOX\OTHERS\SCROLL.C,Set_Vertical_Scroll_Bar_Maxima_,1
62,D:\MOX\OTHERS\SHIPS.C,Add_Ship_Icon_Fields_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Owner_,1
62,D:\MOX\OTHERS\SHIPS.C,Add_Ship_Icon_Fields_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,1
62,D:\MOX\OTHERS\SHIPS.C,Add_Ship_Icon_Fields_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Pict_Seg_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Amoeba_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Crystal_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Dragon_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Eel_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Guardian_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Hydra_Ship_Design_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,62,D:\MOX\OTHERS\SHIPS.C,Set_Nonplayer_Ship_Destination_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Nonplayer_Ship_,62,D:\MOX\OTHERS\SHIPS.C,Set_Nonplayer_Ship_XY_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,32,D:\MOX\OTHERS\SHIPSTAK.C,Find_Ship_Stacks_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Stack_Owner_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Stack_Star_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Stack_X_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Stack_Y_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Icons_,48,D:\MOX\OTHERS\HAROLD.C,XY_To_Star_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Build_Ship_Id_List_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Stack_Owner_,1
62,D:\MOX\OTHERS\SHIPS.C,Deploy_Ships_To_Attack_Antares_,119,D:\MOX\OTHERS\SHIPMOVE.C,Make_Ships_Move_To_,1
62,D:\MOX\OTHERS\SHIPS.C,Deploy_Ships_To_Attack_Antares_,119,D:\MOX\OTHERS\SHIPMOVE.C,Ships_Try_To_Move_To_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,47,D:\MOX\OTHERS\HACCESS.C,Node_Ptr_From_Ship_Stack_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Ship_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Owner_,2
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,48,D:\MOX\OTHERS\HAROLD.C,Absolute_Location_,3
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,48,D:\MOX\OTHERS\HAROLD.C,Map_Scale_To_Zoom_Level_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,52,D:\MOX\OTHERS\MAINSCR.C,Get_Star_Draw_Coords_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,56,D:\MOX\OTHERS\MOVEBOX.C,Moveable_Box_Selected_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Destination_Line_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,62,D:\MOX\OTHERS\SHIPS.C,Enemy_Ship_Heading_Toward_Our_Colony_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,1
62,D:\MOX\OTHERS\SHIPS.C,Do_Ship_Destination_Lines_,62,D:\MOX\OTHERS\SHIPS.C,Print_Eta_On_Ship_Icon_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Destination_Line_,48,D:\MOX\OTHERS\HAROLD.C,Map_Scale_To_Zoom_Level_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Destination_Line_,62,D:\MOX\OTHERS\SHIPS.C,Draw_Directional_Multi_Colored_Line_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Destination_Line_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Dimensions_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Node_Ptr_From_Ship_Stack_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Id_From_Node_Ptr_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Owner_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,56,D:\MOX\OTHERS\MOVEBOX.C,Moveable_Box_Selected_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,1
62,D:\MOX\OTHERS\SHIPS.C,Draw_Ship_Icons_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Pict_Seg_,1
62,D:\MOX\OTHERS\SHIPS.C,Enemy_Ship_Heading_Toward_Our_Colony_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Owner_,1
62,D:\MOX\OTHERS\SHIPS.C,Enemy_Ship_Heading_Toward_Our_Colony_,48,D:\MOX\OTHERS\HAROLD.C,Absolute_Location_,1
62,D:\MOX\OTHERS\SHIPS.C,Enemy_Ship_Heading_Toward_Our_Colony_,48,D:\MOX\OTHERS\HAROLD.C,Player_Has_Colony_,1
62,D:\MOX\OTHERS\SHIPS.C,Enemy_Ship_Heading_Toward_Our_Colony_,48,D:\MOX\OTHERS\HAROLD.C,Player_Has_Outpost_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Star_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,48,D:\MOX\OTHERS\HAROLD.C,Get_Scaled_Value_,2
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,48,D:\MOX\OTHERS\HAROLD.C,XY_To_Star_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_In_Space_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_,62,D:\MOX\OTHERS\SHIPS.C,Get_XYs_For_Orbiting_Ships_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_In_Space_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Icon_Ship_Id_,1
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_In_Space_,48,D:\MOX\OTHERS\HAROLD.C,Get_Scaled_Value_,2
62,D:\MOX\OTHERS\SHIPS.C,Get_Ship_Icon_Coords_In_Space_,48,D:\MOX\OTHERS\HAROLD.C,Map_Scale_To_Zoom_Level_,1
